name,sex,hobby
1,f,50
1,f,45
1,f,84
1,f,60
1,f,7
1,f,73
1,f,31
1,f,32
1,f,22
1,f,72
1,f,3
1,f,41
1,f,91
1,f,5
1,f,17
1,f,90
1,f,78
1,f,62
1,f,29
1,f,53
1,f,83
1,f,68
1,f,37
1,f,87
1,f,33
1,f,47
1,f,14
1,f,8
1,f,11
1,f,30
1,f,6
1,f,54
1,f,71
1,f,56
1,f,18
1,f,40
1,f,13
1,f,65
1,f,46
1,f,19
1,f,49
1,f,24
1,f,23
1,f,61
1,f,15
1,f,93
1,f,100
1,f,10
1,f,94
1,f,38
1,f,57
1,f,39
1,f,36
1,f,81
1,f,75
1,f,48
1,f,82
1,f,64
1,f,66
1,f,76
1,f,86
1,f,4
1,f,63
1,f,20
1,f,69
2,f,34
2,f,78
2,f,6
2,f,45
2,f,35
2,f,66
2,f,39
2,f,12
2,f,89
2,f,79
2,f,90
2,f,49
2,f,3
2,f,58
2,f,13
2,f,38
2,f,42
2,f,20
2,f,43
2,f,7
2,f,65
2,f,15
2,f,60
2,f,46
2,f,29
2,f,99
2,f,52
2,f,64
2,f,26
2,f,61
2,f,53
2,f,67
2,f,72
2,f,91
2,f,18
2,f,22
2,f,87
2,f,83
2,f,75
2,f,17
2,f,62
2,f,5
2,f,23
2,f,73
2,f,82
2,f,54
2,f,8
2,f,21
2,f,24
2,f,59
2,f,95
2,f,69
2,f,63
2,f,9
2,f,50
2,f,47
2,f,77
2,f,16
2,f,48
2,f,32
2,f,86
2,f,31
2,f,33
2,f,84
2,f,44
3,m,35
3,m,8
3,m,24
3,m,17
3,m,76
3,m,38
3,m,61
3,m,23
3,m,12
3,m,84
3,m,10
3,m,28
3,m,45
3,m,78
3,m,31
3,m,51
3,m,36
3,m,72
3,m,81
3,m,87
3,m,37
3,m,97
3,m,43
3,m,90
3,m,34
3,m,53
3,m,5
3,m,96
3,m,69
3,m,77
3,m,4
3,m,49
3,m,57
3,m,1
3,m,9
3,m,32
3,m,73
3,m,74
3,m,26
3,m,29
3,m,21
3,m,93
3,m,98
3,m,39
3,m,13
3,m,46
3,m,33
3,m,95
3,m,89
3,m,11
3,m,67
3,m,18
3,m,80
3,m,54
3,m,15
3,m,55
3,m,41
3,m,6
3,m,94
3,m,91
3,m,16
3,m,60
3,m,85
3,m,2
3,m,79
3,m,40
3,m,22
3,m,62
3,m,82
3,m,65
3,m,27
3,m,64
3,m,44
3,m,86
3,m,3
3,m,63
3,m,20
3,m,70
3,m,50
3,m,56
3,m,52
3,m,71
3,m,47
4,m,7
4,m,27
4,m,92
4,m,48
4,m,17
4,m,82
4,m,44
4,m,10
4,m,87
4,m,34
4,m,74
4,m,43
4,m,6
4,m,9
4,m,61
4,m,63
4,m,2
4,m,49
4,m,54
4,m,15
4,m,3
4,m,45
4,m,53
4,m,85
4,m,56
4,m,39
4,m,89
4,m,69
4,m,33
4,m,100
4,m,47
4,m,11
4,m,58
4,m,14
4,m,76
4,m,5
4,m,55
4,m,37
4,m,35
4,m,97
4,m,83
4,m,57
4,m,50
4,m,70
4,m,99
4,m,41
4,m,42
4,m,12
4,m,98
4,m,93
4,m,21
4,m,22
4,m,81
4,m,40
4,m,20
4,m,38
4,m,73
4,m,90
4,m,72
5,f,32
5,f,72
5,f,34
5,f,44
5,f,45
5,f,88
5,f,17
5,f,61
5,f,64
5,f,16
5,f,38
5,f,53
5,f,50
5,f,80
5,f,35
5,f,66
5,f,15
5,f,5
5,f,24
5,f,78
5,f,69
5,f,31
5,f,76
5,f,7
5,f,98
5,f,84
5,f,93
5,f,85
5,f,65
5,f,39
5,f,47
5,f,74
5,f,28
5,f,70
5,f,59
5,f,79
5,f,63
