name,sex,hobby
1,f,15
1,f,14
1,f,26
1,f,19
1,f,5
1,f,23
1,f,13
1,f,2
1,f,12
1,f,24
1,f,27
1,f,18
1,f,29
1,f,17
1,f,1
1,f,7
1,f,11
1,f,25
1,f,20
1,f,10
1,f,28
1,f,8
1,f,4
2,f,19
2,f,16
2,f,21
2,f,20
2,f,25
2,f,1
2,f,28
2,f,15
2,f,10
2,f,2
2,f,13
2,f,27
2,f,11
2,f,24
2,f,23
2,f,7
2,f,6
2,f,29
2,f,8
2,f,9
2,f,17
2,f,18
2,f,5
2,f,3
3,f,4
3,f,26
3,f,21
3,f,20
3,f,16
3,f,14
3,f,3
3,f,11
3,f,12
3,f,18
3,f,23
3,f,19
3,f,13
3,f,8
3,f,17
3,f,15
3,f,1
3,f,2
3,f,7
3,f,22
3,f,24
3,f,9
3,f,6
4,f,27
4,f,24
4,f,1
4,f,15
4,f,20
4,f,18
4,f,21
4,f,14
4,f,4
4,f,10
4,f,17
4,f,16
4,f,23
4,f,13
4,f,22
4,f,5
4,f,11
4,f,30
4,f,8
4,f,25
5,f,11
5,f,26
5,f,16
5,f,6
5,f,27
5,f,14
5,f,21
5,f,10
5,f,20
5,f,25
5,f,28
5,f,4
5,f,12
5,f,22
5,f,15
5,f,24
5,f,19
5,f,9
5,f,29
5,f,18
5,f,8
6,m,7
6,m,23
6,m,5
6,m,24
6,m,17
6,m,20
6,m,10
6,m,12
6,m,2
6,m,11
6,m,15
6,m,22
6,m,3
6,m,6
6,m,29
6,m,1
6,m,4
6,m,13
6,m,19
6,m,30
6,m,26
6,m,16
6,m,27
6,m,14
7,f,6
7,f,12
7,f,23
7,f,9
7,f,15
7,f,11
7,f,22
7,f,25
7,f,27
7,f,14
7,f,30
7,f,16
7,f,28
7,f,2
7,f,20
7,f,26
7,f,1
7,f,8
7,f,4
7,f,5
7,f,3
7,f,18
7,f,21
7,f,17
7,f,10
7,f,13
7,f,29
7,f,7
8,f,1
8,f,23
8,f,7
8,f,16
8,f,18
8,f,5
8,f,27
8,f,12
8,f,9
8,f,3
8,f,25
8,f,20
8,f,8
8,f,15
8,f,13
8,f,17
8,f,10
8,f,19
8,f,21
8,f,26
8,f,2
8,f,4
8,f,29
8,f,14
8,f,11
8,f,30
9,m,13
9,m,10
9,m,8
9,m,29
9,m,12
9,m,17
9,m,21
9,m,16
9,m,18
9,m,2
9,m,15
9,m,20
9,m,28
9,m,6
9,m,5
9,m,11
9,m,27
9,m,7
9,m,23
9,m,19
9,m,3
9,m,26
9,m,25
9,m,22
9,m,9
9,m,30
9,m,1
10,f,24
10,f,26
10,f,18
10,f,19
10,f,8
10,f,15
10,f,17
10,f,4
10,f,28
10,f,16
10,f,3
10,f,27
10,f,20
10,f,7
10,f,9
10,f,1
10,f,14
10,f,30
10,f,21
10,f,2
10,f,10
10,f,29
10,f,6
11,m,12
11,m,8
11,m,9
11,m,10
11,m,22
11,m,14
11,m,16
11,m,26
11,m,28
11,m,15
11,m,3
11,m,11
11,m,27
11,m,6
11,m,19
11,m,18
11,m,5
11,m,23
11,m,1
11,m,13
11,m,21
11,m,20
11,m,29
11,m,24
11,m,2
11,m,7
12,m,29
12,m,13
12,m,14
12,m,28
12,m,6
12,m,16
12,m,10
12,m,7
12,m,26
12,m,5
12,m,22
12,m,4
12,m,12
12,m,24
12,m,25
12,m,8
12,m,21
12,m,9
12,m,17
12,m,2
12,m,18
12,m,20
12,m,3
12,m,23
12,m,27
12,m,11
12,m,1
12,m,19
12,m,30
13,m,12
13,m,21
13,m,14
13,m,13
13,m,23
13,m,19
13,m,30
13,m,16
13,m,24
13,m,2
13,m,6
13,m,17
13,m,5
13,m,25
13,m,28
13,m,9
13,m,11
13,m,15
13,m,20
13,m,27
13,m,22
13,m,26
13,m,18
13,m,1
13,m,3
14,m,16
14,m,20
14,m,17
14,m,28
14,m,15
14,m,19
14,m,5
14,m,10
14,m,23
14,m,29
14,m,9
14,m,4
14,m,1
14,m,8
14,m,7
14,m,6
14,m,18
14,m,14
14,m,3
14,m,26
14,m,21
14,m,11
14,m,13
14,m,22
14,m,25
14,m,27
14,m,30
14,m,12
14,m,2
15,m,5
15,m,3
15,m,23
15,m,2
15,m,17
15,m,27
15,m,19
15,m,21
15,m,14
15,m,4
15,m,24
15,m,13
15,m,12
15,m,25
15,m,20
15,m,29
15,m,26
15,m,9
15,m,30
15,m,16
15,m,6
15,m,11
15,m,18
16,m,30
16,m,12
16,m,26
16,m,15
16,m,11
16,m,5
16,m,25
16,m,23
16,m,24
16,m,27
16,m,21
16,m,20
16,m,22
16,m,7
16,m,10
16,m,29
16,m,6
16,m,19
16,m,28
16,m,14
