name,sex,hobby
1,f,2
1,f,1
2,m,1
2,m,2
3,m,1
3,m,2
4,f,1
4,f,3
4,f,2
5,m,3
5,m,2
6,m,2
6,m,1
6,m,3
7,m,3
7,m,1
8,f,2
8,f,3
8,f,1
9,m,1
9,m,3
9,m,2
10,m,3
10,m,1
11,f,3
11,f,1
12,m,2
12,m,3
12,m,1
13,m,2
13,m,3
13,m,1
14,f,1
14,f,2
14,f,3
15,m,2
15,m,1
16,f,3
16,f,2
16,f,1
17,f,1
17,f,2
17,f,3
18,m,1
18,m,2
18,m,3
19,m,2
19,m,1
20,m,3
20,m,1
20,m,2
21,m,2
21,m,1
22,m,1
22,m,2
23,m,2
23,m,3
23,m,1
24,f,2
24,f,1
24,f,3
25,f,3
25,f,1
26,m,1
26,m,2
26,m,3
27,m,3
27,m,2
27,m,1
28,f,2
28,f,3
29,f,1
29,f,3
30,f,3
30,f,1
31,m,1
31,m,3
32,m,2
32,m,1
33,f,1
33,f,3
33,f,2
34,f,2
34,f,3
35,m,1
35,m,2
36,m,2
36,m,3
36,m,1
37,f,3
37,f,1
37,f,2
38,f,1
38,f,2
38,f,3
39,f,3
39,f,1
39,f,2
40,m,1
40,m,2
40,m,3
41,m,2
41,m,3
41,m,1
42,f,1
42,f,3
43,m,2
43,m,3
44,f,2
44,f,1
44,f,3
45,m,1
45,m,2
46,f,1
46,f,2
46,f,3
47,m,2
47,m,1
48,m,1
48,m,3
49,m,3
49,m,1
49,m,2
50,m,2
50,m,1
50,m,3
51,m,2
51,m,1
51,m,3
52,f,3
52,f,2
52,f,1
53,f,1
53,f,2
54,f,1
54,f,2
54,f,3
55,f,1
55,f,2
55,f,3
56,f,3
56,f,1
57,m,3
57,m,1
58,f,3
58,f,2
59,f,3
59,f,1
60,f,2
60,f,3
61,f,1
61,f,2
62,f,3
62,f,2
63,f,2
63,f,3
64,f,3
64,f,2
