name,sex,hobby
1,f,2
1,f,1
2,m,1
2,m,2
3,m,1
3,m,2
4,f,1
4,f,3
4,f,2
5,m,3
5,m,2
6,m,2
6,m,1
6,m,3
7,m,3
7,m,1
8,f,2
8,f,3
8,f,1
9,m,1
9,m,3
9,m,2
10,m,3
10,m,1
11,f,3
11,f,1
12,m,2
12,m,3
12,m,1
13,m,2
13,m,3
13,m,1
14,f,1
14,f,2
14,f,3
15,m,2
15,m,1
16,f,3
16,f,2
16,f,1
17,f,1
17,f,2
17,f,3
18,m,1
18,m,2
18,m,3
19,m,2
19,m,1
20,m,3
20,m,1
20,m,2
21,m,2
21,m,1
22,m,1
22,m,2
23,m,2
23,m,3
23,m,1
24,f,2
24,f,1
24,f,3
25,f,3
25,f,1
26,m,1
26,m,2
26,m,3
27,m,3
27,m,2
27,m,1
28,f,2
28,f,3
29,f,1
29,f,3
30,f,3
30,f,1
31,m,1
31,m,3
32,m,2
32,m,1
33,f,1
33,f,3
33,f,2
34,f,2
34,f,3
35,m,1
35,m,2
36,m,2
36,m,3
36,m,1
37,f,3
37,f,1
37,f,2
38,f,1
38,f,2
38,f,3
39,f,3
39,f,1
39,f,2
40,m,1
40,m,2
40,m,3
41,m,2
41,m,3
41,m,1
42,f,1
42,f,3
43,m,2
43,m,3
44,f,2
44,f,1
44,f,3
45,m,1
45,m,2
46,f,1
46,f,2
46,f,3
47,m,2
47,m,1
48,m,1
48,m,3
49,m,3
49,m,1
49,m,2
50,m,2
50,m,1
50,m,3
51,m,2
51,m,1
51,m,3
52,f,3
52,f,2
52,f,1
53,f,1
53,f,2
54,f,1
54,f,2
54,f,3
55,f,1
55,f,2
55,f,3
56,f,3
56,f,1
57,m,3
57,m,1
58,f,3
58,f,2
59,m,3
59,m,1
60,f,2
60,f,3
61,f,1
61,f,2
62,f,3
62,f,2
63,m,2
63,m,3
64,m,3
64,m,2
65,f,2
65,f,1
65,f,3
66,m,1
66,m,2
66,m,3
67,m,1
67,m,3
67,m,2
68,f,3
68,f,2
68,f,1
69,m,3
69,m,2
70,m,1
70,m,3
70,m,2
71,f,1
71,f,2
71,f,3
72,m,3
72,m,1
73,m,1
73,m,2
74,m,2
74,m,3
75,m,1
75,m,2
76,f,3
76,f,1
77,f,3
77,f,2
78,m,2
78,m,3
79,f,2
79,f,3
80,m,3
80,m,2
81,f,3
81,f,2
82,m,1
82,m,2
82,m,3
83,m,2
83,m,3
84,m,2
84,m,3
85,m,2
85,m,1
86,f,2
86,f,1
86,f,3
87,m,3
87,m,2
87,m,1
88,m,2
88,m,1
89,f,2
89,f,3
89,f,1
90,m,3
90,m,1
91,f,1
91,f,2
92,m,1
92,m,2
92,m,3
93,m,1
93,m,2
94,f,2
94,f,3
95,m,1
95,m,3
96,m,3
96,m,2
97,m,1
97,m,3
97,m,2
98,m,3
98,m,2
98,m,1
99,m,2
99,m,3
99,m,1
100,m,1
100,m,2
101,f,3
101,f,1
102,m,1
102,m,2
103,f,3
103,f,2
104,f,2
104,f,3
104,f,1
105,m,2
105,m,1
106,f,2
106,f,3
106,f,1
107,f,2
107,f,1
108,m,1
108,m,2
109,f,2
109,f,1
110,f,2
110,f,3
110,f,1
111,m,2
111,m,3
112,m,1
112,m,2
112,m,3
113,f,3
113,f,2
113,f,1
114,m,1
114,m,3
114,m,2
115,f,3
115,f,1
116,m,2
116,m,1
116,m,3
117,f,2
117,f,1
117,f,3
118,f,3
118,f,2
119,f,2
119,f,1
120,m,3
120,m,2
120,m,1
121,m,1
121,m,2
122,f,1
122,f,2
122,f,3
123,f,3
123,f,2
124,f,2
124,f,1
124,f,3
125,f,1
125,f,3
126,f,1
126,f,2
126,f,3
127,f,1
127,f,3
128,f,1
128,f,2
129,f,2
129,f,3
130,m,1
130,m,3
131,m,2
131,m,1
131,m,3
132,m,3
132,m,2
133,f,3
133,f,2
133,f,1
134,m,2
134,m,3
134,m,1
135,f,1
135,f,2
136,m,3
136,m,1
137,m,1
137,m,2
138,f,1
138,f,2
138,f,3
139,m,3
139,m,2
140,m,1
140,m,2
141,f,2
141,f,1
142,f,2
142,f,3
142,f,1
143,m,3
143,m,1
144,f,1
144,f,2
145,m,1
145,m,2
145,m,3
146,m,3
146,m,2
147,f,1
147,f,2
147,f,3
148,m,2
148,m,1
148,m,3
149,f,1
149,f,3
149,f,2
150,m,1
150,m,3
150,m,2
151,f,3
151,f,1
152,f,1
152,f,3
152,f,2
153,f,2
153,f,1
153,f,3
154,m,1
154,m,3
154,m,2
155,f,3
155,f,1
155,f,2
156,m,1
156,m,3
156,m,2
157,m,2
157,m,1
157,m,3
158,f,1
158,f,3
159,f,1
159,f,2
160,m,1
160,m,2
160,m,3
161,f,3
161,f,2
162,f,1
162,f,3
162,f,2
163,m,1
163,m,3
163,m,2
164,f,1
164,f,3
165,m,3
165,m,1
166,m,1
166,m,2
167,m,2
167,m,1
167,m,3
168,m,1
168,m,2
169,f,2
169,f,3
170,f,1
170,f,3
170,f,2
171,f,3
171,f,2
172,m,1
172,m,2
172,m,3
173,f,1
173,f,3
173,f,2
174,f,3
174,f,2
174,f,1
175,f,1
175,f,2
175,f,3
176,f,1
176,f,2
177,m,3
177,m,1
178,m,2
178,m,3
179,m,3
179,m,2
179,m,1
180,m,2
180,m,3
180,m,1
181,m,3
181,m,2
182,f,2
182,f,1
182,f,3
183,f,2
183,f,1
183,f,3
184,f,2
184,f,1
184,f,3
185,f,2
185,f,1
186,m,1
186,m,2
186,m,3
187,f,2
187,f,1
188,m,1
188,m,3
188,m,2
189,m,2
189,m,3
190,m,3
190,m,2
191,f,2
191,f,1
192,m,1
192,m,3
193,f,1
193,f,2
193,f,3
194,f,3
194,f,2
195,m,2
195,m,1
195,m,3
196,f,3
196,f,2
197,m,3
197,m,2
198,f,3
198,f,2
198,f,1
199,f,3
199,f,1
199,f,2
200,f,1
200,f,2
201,f,2
201,f,3
202,f,1
202,f,3
202,f,2
203,m,2
203,m,3
203,m,1
204,f,3
204,f,2
204,f,1
205,m,3
205,m,1
206,f,1
206,f,3
207,m,2
207,m,3
208,f,1
208,f,3
208,f,2
209,f,1
209,f,3
210,m,1
210,m,2
210,m,3
211,m,3
211,m,1
212,f,1
212,f,2
213,m,1
213,m,3
213,m,2
214,f,1
214,f,3
214,f,2
215,f,3
215,f,1
215,f,2
216,m,3
216,m,2
217,f,1
217,f,3
217,f,2
218,f,3
218,f,2
218,f,1
219,m,2
219,m,3
220,f,2
220,f,3
220,f,1
221,m,2
221,m,3
222,f,1
222,f,2
222,f,3
223,f,2
223,f,1
223,f,3
224,f,3
224,f,1
224,f,2
225,m,3
225,m,2
226,f,3
226,f,1
226,f,2
227,m,1
227,m,2
227,m,3
228,f,1
228,f,2
228,f,3
229,f,1
229,f,3
230,m,3
230,m,2
230,m,1
231,m,3
231,m,1
231,m,2
232,m,1
232,m,3
233,f,3
233,f,2
234,f,2
234,f,1
235,f,2
235,f,3
235,f,1
236,m,3
236,m,2
237,f,2
237,f,1
238,m,3
238,m,2
239,m,1
239,m,3
239,m,2
240,f,1
240,f,3
241,f,3
241,f,1
242,f,2
242,f,1
242,f,3
243,m,2
243,m,1
243,m,3
244,m,1
244,m,3
245,m,1
245,m,2
246,m,2
246,m,1
247,f,2
247,f,1
247,f,3
248,m,1
248,m,2
249,f,1
249,f,3
249,f,2
250,m,2
250,m,1
251,m,3
251,m,1
252,m,1
252,m,3
253,f,2
253,f,1
253,f,3
254,m,1
254,m,3
255,f,3
255,f,1
256,m,2
256,m,3
256,m,1
257,f,3
257,f,1
258,f,1
258,f,2
259,m,1
259,m,3
