name,sex,hobby
1,f,5
1,f,4
1,f,9
1,f,7
1,f,1
1,f,8
2,f,1
2,f,8
2,f,10
2,f,2
2,f,6
2,f,9
3,m,9
3,m,7
3,m,5
3,m,1
3,m,4
4,m,7
4,m,4
4,m,5
4,m,8
4,m,6
4,m,9
4,m,3
5,f,7
5,f,3
5,f,6
5,f,4
5,f,5
6,m,1
6,m,7
6,m,6
6,m,9
6,m,3
6,m,10
6,m,4
6,m,8
6,m,2
7,m,5
7,m,9
7,m,3
7,m,1
7,m,10
7,m,7
7,m,6
7,m,4
7,m,2
7,m,8
8,m,6
8,m,10
8,m,5
8,m,7
8,m,1
8,m,3
9,f,3
9,f,7
9,f,2
9,f,4
9,f,6
10,f,4
10,f,1
10,f,10
10,f,8
10,f,9
10,f,5
10,f,6
10,f,3
11,f,3
11,f,6
11,f,1
11,f,5
11,f,2
11,f,9
11,f,7
11,f,10
12,f,10
12,f,4
12,f,5
12,f,9
12,f,3
13,f,5
13,f,1
13,f,9
13,f,4
13,f,7
13,f,2
13,f,8
13,f,10
13,f,6
13,f,3
14,f,6
14,f,8
14,f,2
14,f,1
14,f,5
14,f,3
15,f,3
15,f,4
15,f,1
15,f,6
15,f,10
15,f,5
15,f,8
16,m,2
16,m,7
16,m,1
16,m,4
16,m,8
17,m,7
17,m,4
17,m,1
17,m,3
17,m,2
17,m,9
17,m,6
17,m,8
17,m,5
17,m,10
18,m,8
18,m,2
18,m,5
18,m,7
18,m,1
18,m,6
18,m,3
18,m,9
19,m,3
19,m,10
19,m,4
19,m,9
19,m,1
19,m,5
19,m,7
19,m,8
19,m,6
19,m,2
20,m,4
20,m,2
20,m,9
20,m,7
20,m,8
20,m,10
20,m,5
20,m,6
21,m,9
21,m,10
21,m,2
21,m,1
21,m,3
21,m,4
21,m,8
21,m,7
22,f,8
22,f,5
22,f,4
22,f,1
22,f,6
22,f,2
22,f,9
22,f,3
22,f,7
22,f,10
23,m,6
23,m,10
23,m,4
23,m,1
23,m,9
23,m,7
23,m,3
23,m,2
23,m,5
24,f,8
24,f,5
24,f,7
24,f,2
24,f,10
24,f,9
24,f,3
24,f,6
24,f,1
25,m,4
25,m,8
25,m,3
25,m,5
25,m,6
25,m,2
25,m,9
26,m,1
26,m,9
26,m,4
26,m,7
26,m,5
26,m,8
26,m,10
27,m,10
27,m,4
27,m,3
27,m,5
27,m,1
28,f,4
28,f,9
28,f,5
28,f,2
28,f,10
28,f,6
29,m,5
29,m,10
29,m,3
29,m,9
29,m,2
30,f,3
30,f,4
30,f,7
30,f,10
30,f,8
30,f,2
30,f,1
30,f,6
30,f,9
31,f,9
31,f,8
31,f,7
31,f,1
31,f,3
31,f,2
32,f,2
32,f,3
32,f,5
32,f,9
32,f,4
32,f,8
32,f,1
32,f,7
32,f,6
32,f,10
