name,sex,hobby
1,f,3
1,f,2
1,f,5
2,f,1
2,f,5
2,f,2
3,m,4
3,m,5
3,m,2
4,m,4
4,m,3
4,m,1
4,m,5
4,m,2
5,f,4
5,f,3
5,f,1
5,f,5
6,f,3
6,f,4
6,f,2
6,f,5
7,m,2
7,m,4
7,m,3
7,m,1
8,m,1
8,m,4
8,m,3
8,m,5
8,m,2
9,f,2
9,f,4
9,f,5
9,f,3
9,f,1
10,f,1
10,f,5
10,f,2
10,f,3
11,m,2
11,m,4
11,m,1
11,m,3
12,f,3
12,f,4
12,f,1
12,f,2
12,f,5
13,m,4
13,m,1
13,m,2
14,m,4
14,m,2
14,m,1
15,f,3
15,f,2
15,f,5
15,f,4
16,m,2
16,m,3
16,m,1
16,m,4
17,m,4
17,m,2
17,m,5
18,f,5
18,f,2
18,f,3
19,f,2
19,f,5
19,f,3
20,m,1
20,m,3
20,m,5
20,m,4
20,m,2
21,f,1
21,f,2
21,f,4
21,f,3
21,f,5
22,m,2
22,m,1
22,m,3
23,m,2
23,m,1
23,m,3
24,m,3
24,m,4
24,m,1
24,m,2
24,m,5
25,f,5
25,f,3
25,f,4
25,f,2
26,m,3
26,m,4
26,m,1
26,m,5
26,m,2
27,m,1
27,m,5
27,m,4
28,f,3
28,f,4
28,f,1
29,m,4
29,m,5
29,m,3
30,f,3
30,f,4
30,f,1
30,f,2
30,f,5
31,f,3
31,f,4
31,f,1
31,f,2
31,f,5
32,f,3
32,f,5
32,f,4
32,f,2
32,f,1
