name,sex,hobby
1,f,5
1,f,4
1,f,9
1,f,7
1,f,1
1,f,8
2,f,1
2,f,8
2,f,10
2,f,2
2,f,6
2,f,9
3,m,9
3,m,7
3,m,5
3,m,1
3,m,4
4,m,7
4,m,4
4,m,5
4,m,8
4,m,6
4,m,9
4,m,3
5,f,7
5,f,3
5,f,6
5,f,4
5,f,5
6,m,1
6,m,7
6,m,6
6,m,9
6,m,3
6,m,10
6,m,4
6,m,8
6,m,2
7,m,5
7,m,9
7,m,3
7,m,1
7,m,10
7,m,7
7,m,6
7,m,4
7,m,2
7,m,8
8,m,6
8,m,10
8,m,5
8,m,7
8,m,1
8,m,3
9,f,3
9,f,7
9,f,2
9,f,4
9,f,6
10,f,4
10,f,1
10,f,10
10,f,8
10,f,9
10,f,5
10,f,6
10,f,3
11,f,3
11,f,6
11,f,1
11,f,5
11,f,2
11,f,9
11,f,7
11,f,10
12,f,10
12,f,4
12,f,5
12,f,9
12,f,3
13,f,5
13,f,1
13,f,9
13,f,4
13,f,7
13,f,2
13,f,8
13,f,10
13,f,6
13,f,3
14,m,6
14,m,8
14,m,2
14,m,1
14,m,5
14,m,3
15,m,3
15,m,4
15,m,1
15,m,6
15,m,10
15,m,5
15,m,8
16,m,2
16,m,7
16,m,1
16,m,4
16,m,8
