name,sex,hobby
1,f,2
1,f,1
2,m,1
2,m,2
3,m,1
3,m,2
4,f,1
4,f,3
4,f,2
5,m,3
5,m,2
6,m,2
6,m,1
6,m,3
7,m,3
7,m,1
8,f,2
8,f,3
8,f,1
9,m,1
9,m,3
9,m,2
10,m,3
10,m,1
11,f,3
11,f,1
12,m,2
12,m,3
12,m,1
13,m,2
13,m,3
13,m,1
14,f,1
14,f,2
14,f,3
15,m,2
15,m,1
16,f,3
16,f,2
16,f,1
17,f,1
17,f,2
17,f,3
18,m,1
18,m,2
18,m,3
19,m,2
19,m,1
20,m,3
20,m,1
20,m,2
21,m,2
21,m,1
22,m,1
22,m,2
23,m,2
23,m,3
23,m,1
24,f,2
24,f,1
24,f,3
25,f,3
25,f,1
26,m,1
26,m,2
26,m,3
27,m,3
27,m,2
27,m,1
28,f,2
28,f,3
29,f,1
29,f,3
30,f,3
30,f,1
31,m,1
31,m,3
32,m,2
32,m,1
33,f,1
33,f,3
33,f,2
34,f,2
34,f,3
35,m,1
35,m,2
36,m,2
36,m,3
36,m,1
37,f,3
37,f,1
37,f,2
38,f,1
38,f,2
38,f,3
39,f,3
39,f,1
39,f,2
40,m,1
40,m,2
40,m,3
41,m,2
41,m,3
41,m,1
42,f,1
42,f,3
43,m,2
43,m,3
44,f,2
44,f,1
44,f,3
45,m,1
45,m,2
46,f,1
46,f,2
46,f,3
47,m,2
47,m,1
48,m,1
48,m,3
49,m,3
49,m,1
49,m,2
50,m,2
50,m,1
50,m,3
51,m,2
51,m,1
51,m,3
52,f,3
52,f,2
52,f,1
53,f,1
53,f,2
54,f,1
54,f,2
54,f,3
55,f,1
55,f,2
55,f,3
56,f,3
56,f,1
57,m,3
57,m,1
58,f,3
58,f,2
59,m,3
59,m,1
60,f,2
60,f,3
61,f,1
61,f,2
62,f,3
62,f,2
63,m,2
63,m,3
64,m,3
64,m,2
65,f,2
65,f,1
65,f,3
66,m,1
66,m,2
66,m,3
67,m,1
67,m,3
67,m,2
68,f,3
68,f,2
68,f,1
69,m,3
69,m,2
70,m,1
70,m,3
70,m,2
71,f,1
71,f,2
71,f,3
72,m,3
72,m,1
73,m,1
73,m,2
74,m,2
74,m,3
75,m,1
75,m,2
76,f,3
76,f,1
77,f,3
77,f,2
78,m,2
78,m,3
79,f,2
79,f,3
80,m,3
80,m,2
81,f,3
81,f,2
82,m,1
82,m,2
82,m,3
83,m,2
83,m,3
84,m,2
84,m,3
85,m,2
85,m,1
86,f,2
86,f,1
86,f,3
87,m,3
87,m,2
87,m,1
88,m,2
88,m,1
89,f,2
89,f,3
89,f,1
90,m,3
90,m,1
91,f,1
91,f,2
92,m,1
92,m,2
92,m,3
93,m,1
93,m,2
94,f,2
94,f,3
95,m,1
95,m,3
96,m,3
96,m,2
97,m,1
97,m,3
97,m,2
98,m,3
98,m,2
98,m,1
99,m,2
99,m,3
99,m,1
100,m,1
100,m,2
101,f,3
101,f,1
102,m,1
102,m,2
103,f,3
103,f,2
104,f,2
104,f,3
104,f,1
105,m,2
105,m,1
106,f,2
106,f,3
106,f,1
107,f,2
107,f,1
108,m,1
108,m,2
109,f,2
109,f,1
110,f,2
110,f,3
110,f,1
111,m,2
111,m,3
112,f,1
112,f,2
112,f,3
113,f,3
113,f,2
113,f,1
114,f,1
114,f,3
114,f,2
115,f,3
115,f,1
116,f,2
116,f,1
116,f,3
117,f,2
117,f,1
117,f,3
118,f,3
118,f,2
119,f,2
119,f,1
120,f,3
120,f,2
120,f,1
121,f,1
121,f,2
122,f,1
122,f,2
122,f,3
123,f,3
123,f,2
124,f,2
124,f,1
124,f,3
125,f,1
125,f,3
126,f,1
126,f,2
126,f,3
127,f,1
127,f,3
128,f,1
128,f,2
