name,sex,hobby
1,f,15
1,f,14
1,f,26
1,f,19
1,f,5
1,f,23
1,f,13
1,f,2
1,f,12
1,f,24
1,f,27
1,f,18
1,f,29
1,f,17
1,f,1
1,f,7
1,f,11
1,f,25
1,f,20
1,f,10
1,f,28
1,f,8
1,f,4
2,f,19
2,f,16
2,f,21
2,f,20
2,f,25
2,f,1
2,f,28
2,f,15
2,f,10
2,f,2
2,f,13
2,f,27
2,f,11
2,f,24
2,f,23
2,f,7
2,f,6
2,f,29
2,f,8
2,f,9
2,f,17
2,f,18
2,f,5
2,f,3
3,f,4
3,f,26
3,f,21
3,f,20
3,f,16
3,f,14
3,f,3
3,f,11
3,f,12
3,f,18
3,f,23
3,f,19
3,f,13
3,f,8
3,f,17
3,f,15
3,f,1
3,f,2
3,f,7
3,f,22
3,f,24
3,f,9
3,f,6
4,f,27
4,f,24
4,f,1
4,f,15
4,f,20
4,f,18
4,f,21
4,f,14
4,f,4
4,f,10
4,f,17
4,f,16
4,f,23
4,f,13
4,f,22
4,f,5
4,f,11
4,f,30
4,f,8
4,f,25
5,f,11
5,f,26
5,f,16
5,f,6
5,f,27
5,f,14
5,f,21
5,f,10
5,f,20
5,f,25
5,f,28
5,f,4
5,f,12
5,f,22
5,f,15
5,f,24
5,f,19
5,f,9
5,f,29
5,f,18
5,f,8
6,m,7
6,m,23
6,m,5
6,m,24
6,m,17
6,m,20
6,m,10
6,m,12
6,m,2
6,m,11
6,m,15
6,m,22
6,m,3
6,m,6
6,m,29
6,m,1
6,m,4
6,m,13
6,m,19
6,m,30
6,m,26
6,m,16
6,m,27
6,m,14
7,f,6
7,f,12
7,f,23
7,f,9
7,f,15
7,f,11
7,f,22
7,f,25
7,f,27
7,f,14
7,f,30
7,f,16
7,f,28
7,f,2
7,f,20
7,f,26
7,f,1
7,f,8
7,f,4
7,f,5
7,f,3
7,f,18
7,f,21
7,f,17
7,f,10
7,f,13
7,f,29
7,f,7
8,f,1
8,f,23
8,f,7
8,f,16
8,f,18
8,f,5
